Id,Needs_NSC_Review__c,NSC_Review_Reason__c
003f400001XsrosAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxRCAAZ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Aug 2015 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Aug 2015 start)
003f400000KvxTKAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start)
003f400000KvxNqAAJ,True,<Changed>New unreported left college: Cabrillo College (Jan 2019 start)
003f400001XsrtRAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000KvxVQAAZ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jun 2017 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start)
003f400000KvxXZAAZ,True,<Changed>New unreported left college: Sonoma State University (Aug 2017 start)
003f400000TlTSpAAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: University of Redlands (Aug 2020 start)
003f400000TlTKhAAN,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f400000TlTK4AAN,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f400000KvxORAAZ,True,<Changed>New unreported left college: Skyline College (Jun 2018 start)
003f40000169hrrAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start)
003f400000KvxQVAAZ,True,<Not changed>Graduation not confirmed (Attending in NSC): San Jose State University (Jun 2020 start); <Changed>New unreported left college: Mission College (May 2018 start)
003f400001XsrisAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000TlTP0AAN,True,<Changed>New unreported left college: Sacramento City College (Aug 2018 start)
003f400000TlTSyAAN,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxR9AAJ,True,<Changed>New unreported left college: De Anza College (Jul 2018 start)
003f400000KvxZ4AAJ,True,<Changed>New unreported left college: Skyline College (Jun 2018 start)
003f400001XsrsCAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400000TlTLNAA3,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start)
003f400001XsrrNAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400000KvxY2AAJ,True,<Changed>New unreported left college: Canada College (Jan 2019 start); <Changed>New unreported left college: Gavilan College (May 2019 start); <Changed>New unreported left college: Palo Verde College (Aug 2018 start); <Changed>New unreported left college: De Anza College (Jul 2018 start)
003f400000KvxMAAAZ,True,<Not changed>NSC indicates still attending (currently Withdrew): Canada College (Aug 2020 start currently 08/27/2020 end)
003f400000TlTLxAAN,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start)
003f400000KvxUAAAZ,True,<Changed>New unreported left college: Chabot College (May 2018 start)
003f400000KvxYAAAZ,True,<Changed>New unreported left college: Modesto Junior College (Jan 2019 start)
003f400000KvxeFAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400001XsrorAAB,True,<Warning>Attending enrollment not confirmed by NSC: Eastern Washington University (Sep 2020 start)
003f400000KvxJhAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400001Xsrw7AAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxXLAAZ,True,<Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400001XsrnLAAR,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxRiAAJ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jun 2018 start); <Added>NSC indicates previously unreported enrollment (Withdrew):  (Jun 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2018 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start)
003f400000TlTR1AAN,True,<Changed>New unreported left college: University of Redlands (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Menlo College (Sep 2020 start)
003f400000KvxUHAAZ,True,<Changed>New unreported left college: Skyline College (Jun 2018 start)
003f400000KvyA2AAJ,True,<Warning>Attending enrollment not confirmed by NSC: El Paso Community College (Aug 2020 start)
003f400000KvxUgAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start)
003f400001XsrnpAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxXDAAZ,True,<Changed>New unreported left college: Modesto Junior College (Jan 2019 start)
003f400000KvxXpAAJ,True,<Changed>New unreported left college: Foothill College (Sep 2017 start)
003f400000KvxRwAAJ,True,<Changed>New unreported left college: Boston University (May 2019 start)
003f400000KvxLdAAJ,True,<Changed>New unreported left college: Canada College (Aug 2018 start); <Changed>New unreported left college: Skyline College (Jan 2019 start); <Changed>New unreported left college: Mission College (Jan 2019 start)
003f400000TlTMVAA3,True,<Changed>New unreported left college: Ohlone Community College (Aug 2018 start)
003f400000TlTM6AAN,True,<Changed>New unreported left college: College of San Mateo (Aug 2018 start)
003f400000TlTPSAA3,True,<Changed>New unreported left college: University of California-Merced (Aug 2018 start); <Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start)
003f400001XsrvfAAB,True,<Warning>Attending enrollment not confirmed by NSC: Haverford College (Sep 2020 start)
003f400001XsroIAAR,True,<Warning>Attending enrollment not confirmed by NSC: Eastern Washington University (Sep 2020 start)
003f400000KvxdxAAB,True,<Changed>New unreported left college: De Anza College (Sep 2017 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start)
003f400000TlTQSAA3,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsrhpAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start)
003f400001XsrgqAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400001XsrqqAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxUtAAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2018 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2018 start); <Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start)
003f400000KvxVkAAJ,True,<Changed>New unreported left college: De Anza College (Sep 2018 start); <Changed>New unreported left college: Mission College (May 2018 start)
003f400000KvxPmAAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): Santa Clara University (Jun 2020 start)
003f400000TlTPqAAN,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start); <Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2019 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000KvxM2AAJ,True,<Changed>New unreported left college: Foothill College (Jan 2018 start)
003f400000TlTQUAA3,True,<Not changed>NSC indicates still attending (currently Withdrew): De Anza College (Sep 2018 start currently 05/23/2019 end)
003f400001XsriXAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Puget Sound (Aug 2020 start)
003f400001XsrowAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxQhAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Aug 2016 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start)
003f400000KvxKjAAJ,True,<Changed>New unreported left college: Canada College (Aug 2017 start); <Changed>New unreported left college: Skyline College (Jun 2018 start); <Changed>New unreported left college: College of Alameda (Aug 2018 start); <Changed>New unreported left college: Mission College (Jan 2019 start)
003f400000KvxgSAAR,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000TlTRRAA3,True,<Changed>New unreported left college: Loyola Marymount University (Aug 2018 start)
003f400000KvxIfAAJ,True,<Not changed>NSC indicates still attending (currently Withdrew): College of San Mateo (Aug 2017 start currently 05/24/2018 end)
003f400001Xsrp0AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000KvxRSAAZ,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000TlTLfAAN,True,<Warning>Attending enrollment not confirmed by NSC: Portland Community College (Sep 2020 start)
003f400000KvxXmAAJ,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f400001XsroEAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Puget Sound (Aug 2020 start)
003f400000KvxTQAAZ,True,<Changed>New unreported left college: Canada College (Jan 2019 start)
003f400000KvxS0AAJ,True,<Changed>New unreported left college: Mission College (Jan 2019 start)
003f400001XsrsSAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400000KvxSQAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start)
003f400001XsrwBAAR,True,<Warning>Attending enrollment not confirmed by NSC: Spelman College (Aug 2020 start)
003f400000TlTP2AAN,True,<Changed>New unreported left college: De Anza College (Jul 2018 start); <Changed>New unreported left college: California State University-Monterey Bay (Aug 2018 start)
003f400000KvxPlAAJ,True,<Changed>New unreported left college: Canada College (Aug 2015 start)
003f400000KvxIYAAZ,True,<Not changed>NSC indicates still attending (currently Withdrew): Foothill College (Sep 2016 start currently 02/06/2019 end)
003f400000TlTK3AAN,True,<Changed>New unreported left college: Sacramento City College (Aug 2018 start)
003f400000KvxSJAAZ,True,<Changed>New unreported left college: Coastline Community College (Aug 2018 start)
003f400001XsrilAAB,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000TlTSaAAN,True,<Changed>New unreported left college: California State University-Monterey Bay (Aug 2018 start)
003f400001XsroVAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start)
003f400000KvxJNAAZ,True,<Changed>New unreported graduation (was Attending): Canada College (May 2020); <Changed>New unreported left college: College of San Mateo (Aug 2018 start); <Warning>Graduated enrollment not confirmed by NSC: Canada College (May 2020 start)
003f400000KvxV5AAJ,True,<Changed>New unreported left college: University of California-Merced (Aug 2018 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2018 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start)
003f400001Xsrx3AAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsroAAAR,True,<Warning>Attending enrollment not confirmed by NSC: Wesleyan University (Aug 2020 start)
003f400001XsrivAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000KvxchAAB,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f400000TlTKGAA3,True,<Changed>New unreported left college: Menlo College (Aug 2018 start)
003f400000KvxUpAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Mission College (May 2020 start)
003f400000KvxeyAAB,True,<Changed>New unreported left college: Skyline College (Jun 2018 start)
003f400000TlTKiAAN,True,<Changed>New unreported left college: Humboldt State University (Aug 2018 start)
003f400001Xsrq3AAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000xFjyeAAC,True,<Not changed>NSC indicates still attending (currently Withdrew): Humboldt State University (Aug 2016 start currently 05/03/2019 end)
003f400001Xsrt5AAB,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Sep 2020 start)
003f400000KvxQQAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2017 start); <Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start)
003f40000169uEbAAI,True,<Warning>Attending enrollment not confirmed by NSC: Central Washington University (Sep 2020 start)
003f400001XsrxFAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f40000169hsiAAA,True,<Warning>Attending enrollment not confirmed by NSC: Carrington College California-San Jose (Sep 2020 start)
003f400000KvxRlAAJ,True,<Changed>New unreported left college: Seattle Community College-Central Campus (Jun 2018 start)
003f400000KvxYKAAZ,True,<Changed>New unreported left college: Chabot College (May 2018 start)
003f400000TlTKRAA3,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxJVAAZ,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f40000169hufAAA,True,<Warning>Attending enrollment not confirmed by NSC: University of Redlands (Aug 2020 start)
003f400000KvxSgAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2019 start)
003f400000TlTKTAA3,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Berkeley (Aug 2018 start)
003f400000KvxR6AAJ,True,<Changed>New unreported left college: San Jose City College (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: Cogswell Polytechnical College (Sep 2015 start)
003f400001XsrwRAAR,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400001XsrieAAB,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000KvxdAAAR,True,<Changed>New unreported left college: Fresno City College (Aug 2018 start)
003f400000KvxKdAAJ,True,<Changed>New unreported left college: Canada College (Jan 2018 start)
003f400001Xsrh7AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400000KvxQJAAZ,True,<Changed>New unreported left college: Canada College (Jan 2019 start); <Changed>New unreported left college: Canada College (Jun 2018 start)
003f400001XsrsNAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxMYAAZ,True,<Changed>New unreported left college: Kauai Community College (Aug 2018 start)
003f400000Kvxd3AAB,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start)
003f400001XsrxDAAR,True,<Warning>Attending enrollment not confirmed by NSC: The Evergreen State College (Sep 2020 start)
003f400001XsrvyAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Riverside (Sep 2020 start)
003f400000KvxXCAAZ,True,<Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400000KvxNXAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000KvxPpAAJ,True,<Changed>New unreported left college: Foothill College (Jul 2018 start)
003f400000TlTSWAA3,True,<Not changed>NSC indicates still attending (currently Withdrew): Canada College (Aug 2020 start currently 09/24/2020 end)
003f40000169hsEAAQ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start)
003f400001XsrqAAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start)
003f400001XsrhaAAB,True,<Warning>Attending enrollment not confirmed by NSC: Sacramento City College (Aug 2020 start); <Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000KvxfOAAR,True,<Changed>New unreported left college: Skyline College (Aug 2017 start)
003f400000KvxduAAB,True,<Added>NSC indicates previously unreported enrollment (Graduated):  (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start); <Warning>Graduated enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000KvxfyAAB,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2017 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f40000169hsQAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Seattle Community College-Central Campus (Sep 2020 start)
003f400001XsrhbAAB,True,<Warning>Attending enrollment not confirmed by NSC: Western Washington University (Sep 2020 start)
003f400000TlTR7AAN,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000TlTPbAAN,True,<Changed>New unreported left college: De Anza College (Apr 2019 start); <Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400001XsrrvAAB,True,<Warning>Attending enrollment not confirmed by NSC: Northeastern University (Sep 2020 start)
003f400000TlTKUAA3,True,<Changed>New unreported left college: University of California-Santa Barbara (Sep 2018 start)
003f400000TlTPsAAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Eastern Oregon University (Sep 2020 start)
003f400001XsrgsAAB,True,<Warning>Attending enrollment not confirmed by NSC: Contra Costa College (Aug 2020 start)
003f400000KvxUnAAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2018 start)
003f400000TlTKXAA3,True,<Not changed>NSC indicates still attending (currently Withdrew): Canada College (Aug 2020 start currently 09/06/2020 end); <Changed>New unreported left college: Canada College (Jan 2019 start); <Changed>New unreported left college: Foothill College (Sep 2018 start)
003f40000169hrYAAQ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start)
003f400000KvxYUAAZ,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f400000KvxcbAAB,True,<Not changed>NSC indicates still attending (currently Withdrew): Ashford University (Oct 2019 start currently 03/09/2020 end)
003f400001XsrpLAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400001Xsrw5AAB,True,<Warning>Attending enrollment not confirmed by NSC: Western Washington University (Sep 2020 start)
003f400001XsrphAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start)
003f400000TlTPIAA3,True,<Changed>New unreported left college: Notre Dame de Namur University (Aug 2018 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400001XsrsPAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start)
003f400000KvxPOAAZ,True,<Changed>New unreported left college: Foothill College (Apr 2019 start)
003f400001XsrinAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000TlTMqAAN,True,<Warning>Attending enrollment not confirmed by NSC: Santa Barbara City College (Aug 2020 start)
003f400001XsrqWAAR,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000KvxRQAAZ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start)
003f400001XsrwnAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400001XsrjwAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000KvxdKAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Jan 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start)
003f400000TlTP8AAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start)
003f400000TlTMcAAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start)
003f40000169hqSAAQ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000KvxRMAAZ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2017 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Feb 2016 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Feb 2016 start)
003f400000KvxQkAAJ,True,<Not changed>NSC indicates still attending (currently Withdrew): University of the Pacific (Aug 2019 start currently 09/08/2020 end); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start)
003f400000KvxQYAAZ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2018 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start)
003f400000TlTPkAAN,True,<Changed>New unreported left college: Mission College (May 2018 start)
003f400001XsrsoAAB,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2020 start)
003f400000KvxSXAAZ,True,<Changed>New unreported left college: College of San Mateo (Jan 2018 start); <Changed>New unreported left college: Canada College (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000KvxYfAAJ,True,<Changed>New unreported left college: San Francisco State University (Aug 2017 start)
003f400001Xsrt1AAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000TlTKSAA3,True,<Changed>New unreported left college: Humboldt State University (Aug 2018 start); <Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000KvxRpAAJ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsrjVAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400000KvxKcAAJ,True,<Changed>New unreported left college: Foothill College (Jan 2019 start)
003f400001Xsrs8AAB,True,<Warning>Attending enrollment not confirmed by NSC: Western Washington University (Sep 2020 start)
003f400000TlTPmAAN,True,<Changed>New unreported left college: Sacramento City College (Aug 2018 start); <Warning>Withdrew enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxRAAAZ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2018 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Feb 2016 start); <Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Feb 2016 start)
003f400000KvxdLAAR,True,<Changed>New unreported left college: San Jose City College (Sep 2018 start)
003f40000169uESAAY,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2019 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400001XsroSAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start)
003f400001XsrsOAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400000KvxP8AAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): Canada College (Jan 2020 start); <Changed>New unreported left college: Canada College (Aug 2017 start)
003f400001XsromAAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400000KvxScAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Cabrillo College (Aug 2020 start)
003f400000KvxfhAAB,True,<Changed>New unreported left college: University of Connecticut (Aug 2017 start)
003f400001XsrokAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: Clackamas Community College (Sep 2020 start)
003f400001XsrnfAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsrpOAAR,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000KvxNwAAJ,True,<Changed>New unreported left college: De Anza College (Jul 2018 start)
003f400000OdnFdAAJ,True,<Changed>New unreported left college: Notre Dame de Namur University (Aug 2018 start); <Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start)
003f400000KvxTNAAZ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Santa Barbara (Jun 2016 start)
003f400000KvxOyAAJ,True,<Changed>New unreported left college: University of California-Santa Cruz (Mar 2016 start)
003f400000TlTQoAAN,True,<Changed>New unreported left college: University of California-Riverside (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start)
003f400000KvxXNAAZ,True,<Changed>New unreported left college: Reed College (Aug 2017 start)
003f400000KvxVfAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start)
003f400000TlTRUAA3,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400001XsroZAAR,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000KvxREAAZ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsrtFAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000KvxdpAAB,True,<Changed>New unreported left college: San Jose State University (Aug 2017 start)
003f400001Xsrr9AAB,True,<Warning>Attending enrollment not confirmed by NSC: Mission College (May 2020 start)
003f400000KvxdEAAR,True,<Changed>New unreported left college: Arizona State University (Aug 2017 start)
003f400000KvxLEAAZ,True,<Changed>New unreported left college: Mission College (Jan 2019 start); <Changed>New unreported left college: Mission College (Jan 2018 start)
003f400000KvxdJAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxdUAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
